CreatedByDsc,CreatedByName,DefaultUoMIdDsc,DefaultUoMIdName,DefaultUoMScheduleIdDsc,DefaultUoMScheduleIdName,ModifiedByDsc,ModifiedByName,OrganizationIdDsc,OrganizationIdName,PriceLevelIdDsc,PriceLevelIdName,SubjectIdDsc,SubjectIdName,DeletionStateCode,Name,Description,ProductTypeCode,ProductUrl,Price,IsKit,ProductNumber,Size,CurrentCost,StockVolume,StandardCost,StockWeight,QuantityDecimal,QuantityOnHand,IsStockItem,SupplierName,VendorName,VendorPartNumber,CreatedOn,ModifiedOn,StateCode,StatusCode
0,Rubaiyat Khan,0,Each,0,General,0,Rubaiyat Khan,0,Adventure Works Cycle,0,Wholesale,0,Components,0,ML Touring Seat/Saddle,New design relieves pressure for long rides.,1,,39.14,FALSE,SE-T762,,33.3081,,28.9636,,0,402,TRUE,,,,8/30/2007,8/30/2007,0,1
0,Rubaiyat Khan,0,Single,0,Bike and Frame,0,Rubaiyat Khan,0,Adventure Works Cycle,0,Wholesale,0,Touring Bikes,0,"Touring-3000 Yellow, 50","All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.",1,,742.35,FALSE,BK-T18Y-50,50,565.8192,,549.339,29.125,0,174,TRUE,,,,8/30/2007,8/30/2007,0,1
0,Rubaiyat Khan,0,Single,0,Bike and Frame,0,Rubaiyat Khan,0,Adventure Works Cycle,0,Wholesale,0,Mountain Bikes,0,"Mountain-400-W Silver, 42","This bike delivers a high-level of performance on a budget. It is responsive and maneuverable, and offers peace-of-mind when you decide to go off-road.",1,,769.49,FALSE,BK-M38S-42,42,575.1168,,569.4226,27.125,0,154,TRUE,,,,8/30/2007,8/30/2007,0,1
0,Rubaiyat Khan,0,Single,0,Bike and Frame,0,Rubaiyat Khan,0,Adventure Works Cycle,0,Wholesale,0,Components,0,"HL Touring Frame - Yellow, 50",The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.,1,,1003.91,FALSE,FR-T98Y-50,50,861.7563,,742.8934,3,0,,TRUE,,,,8/30/2007,8/30/2007,0,1
0,Rubaiyat Khan,0,Single,0,Bike and Frame,0,Rubaiyat Khan,0,Adventure Works Cycle,0,Wholesale,0,Components,0,"LL Mtn Frame - Silver, 42","Our best value utilizing the same, ground-breaking frame technology as the ML aluminum frame.",1,,264.05,FALSE,FR-M21S-42,42,218.8446,,195.397,2.92,0,,TRUE,,,,8/30/2007,8/30/2007,0,1
0,Rubaiyat Khan,0,Single,0,Bike and Frame,0,Rubaiyat Khan,0,Adventure Works Cycle,0,Wholesale,0,Components,0,"LL Road Frame - Red, 44","The LL Frame provides a safe, comfortable ride, while offering superior bumb absorption in a value-priced aluminum frame.",1,,337.22,FALSE,FR-R38R-44,44,284.4788,,249.5428,2.32,0,,TRUE,,,,8/30/2007,8/30/2007,0,1
0,Rubaiyat Khan,0,Single,0,Bike and Frame,0,Rubaiyat Khan,0,Adventure Works Cycle,0,Wholesale,0,Components,0,"LL Road Frame - Red, 62","The LL Frame provides a safe, comfortable ride, while offering superior bumb absorption in a value-priced aluminum frame.",1,,337.22,FALSE,FR-R38R-62,62,284.4788,,249.5428,2.5,0,,TRUE,,,,8/30/2007,8/30/2007,0,1
0,Rubaiyat Khan,0,Single,0,Bike and Frame,0,Rubaiyat Khan,0,Adventure Works Cycle,0,Wholesale,0,Road Bikes,0,"Road-250 Red, 48","Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",1,,2443.35,FALSE,BK-R89R-48,48,1844.2406,,1808.079,15.125,0,185,TRUE,,,,8/30/2007,8/30/2007,1,2
0,Rubaiyat Khan,0,Each,0,General,0,Rubaiyat Khan,0,Adventure Works Cycle,0,Wholesale,0,Components,0,LL Road Rear Wheel,Replacement rear wheel for entry-level cyclist.,1,,112.565,FALSE,RW-R623,,97.4588,,83.2981,1050,0,799,TRUE,,,,8/30/2007,8/30/2007,0,1
0,Rubaiyat Khan,0,Single article,0,Clothing,0,Rubaiyat Khan,0,Adventure Works Cycle,0,Wholesale,0,Clothing and Accessories,0,"Classic Vest, L","Light-weight, wind-resistant, packs to fit into a pocket.",1,,63.5,FALSE,VE-C304-L,L,43.6563,,34.925,,0,252,TRUE,,,,8/30/2007,8/30/2007,0,1
0,Rubaiyat Khan,0,Single,0,Bike and Frame,0,Rubaiyat Khan,0,Adventure Works Cycle,0,Wholesale,0,Components,0,"LL Road Frame - Black, 60","The LL Frame provides a safe, comfortable ride, while offering superior bumb absorption in a value-priced aluminum frame.",1,,337.22,FALSE,FR-R38B-60,60,284.4788,,249.5428,2.48,0,,TRUE,,,,8/30/2007,8/30/2007,0,1
